model,measure,kind,signal,case,value,status,raw_output
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,10,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,11,20.0,ok,20.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,12,21.5,ok,21.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,13,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,14,20.0,ok,20.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,15,21.5,ok,21.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,16,20.0,ok,20.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,17,20.5,ok,20.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,18,21.5,ok,21.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,19,21.5,ok,21.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,20,20.0,ok,20.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,21,20.5,ok,20.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,22,20.0,ok,20.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,23,18.5,ok,18.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,24,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,25,25.0,ok,25.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,26,21.5,ok,21.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,27,20.0,ok,20.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,28,20.5,ok,20.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,29,20.0,ok,20.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,30,20.0,ok,20.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,31,20.0,ok,20.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,32,22.5,ok,22.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,33,21.5,ok,21.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,34,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,35,20.5,ok,20.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,36,20.0,ok,20.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,37,21.5,ok,21.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,38,20.5,ok,20.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,39,25.0,ok,25.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,40,21.5,ok,21.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,41,21.5,ok,21.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,42,20.0,ok,20.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,43,21.5,ok,21.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,44,18.5,ok,18.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,45,25.0,ok,25.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,46,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,47,20.5,ok,20.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,48,18.5,ok,18.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,49,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,50,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,51,21.5,ok,21.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,52,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,53,25.0,ok,25.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,54,20.5,ok,20.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,55,20.5,ok,20.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,56,20.0,ok,20.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,57,21.5,ok,21.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,58,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,59,21.5,ok,21.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,60,20.0,ok,20.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,61,20.0,ok,20.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,62,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,63,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,64,20.0,ok,20.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,65,20.5,ok,20.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,66,18.5,ok,18.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,67,20.0,ok,20.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,68,25.0,ok,25.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,69,15.6,ok,15.6
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,70,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,71,20.0,ok,20.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,72,22.5,ok,22.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,73,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,74,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,75,15.6,ok,15.6
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,76,20.5,ok,20.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,77,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,78,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,79,15.2,ok,15.2
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,80,20.0,ok,20.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,81,20.0,ok,20.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,82,20.0,ok,20.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,83,20.5,ok,20.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,84,21.5,ok,21.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,85,21.5,ok,21.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,86,15.6,ok,15.6
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,87,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,88,20.0,ok,20.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,89,20.5,ok,20.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,90,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,91,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,92,20.0,ok,20.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,93,20.0,ok,20.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,94,21.5,ok,21.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,95,20.0,ok,20.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,96,20.5,ok,20.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,97,20.0,ok,20.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,98,20.5,ok,20.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,DEAF,99,18.5,ok,18.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,0,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,1,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,2,20.5,ok,20.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,3,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,4,18.5,ok,18.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,5,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,6,20.5,ok,20.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,7,20.5,ok,20.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,8,20.5,ok,20.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,9,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,10,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,11,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,12,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,13,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,14,20.0,ok,20.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,15,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,16,20.5,ok,20.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,17,22.5,ok,22.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,18,21.5,ok,21.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,19,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,20,20.0,ok,20.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,21,20.5,ok,20.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,22,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,23,18.5,ok,18.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,24,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,25,25.0,ok,25.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,26,18.5,ok,18.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,27,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,28,18.5,ok,18.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,29,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,30,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,31,20.5,ok,20.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,32,22.5,ok,22.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,33,15.6,ok,15.6
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,34,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,35,22.5,ok,22.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,36,20.0,ok,20.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,37,18.5,ok,18.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,38,20.5,ok,20.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,39,22.5,ok,22.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,40,21.5,ok,21.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,41,18.5,ok,18.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,42,25.0,ok,25.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,43,18.5,ok,18.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,44,18.5,ok,18.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,45,22.5,ok,22.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,46,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,47,20.5,ok,20.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,48,18.5,ok,18.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,49,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,50,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,51,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,52,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,53,23.5,ok,23.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,54,22.5,ok,22.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,55,20.5,ok,20.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,56,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,57,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,58,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,59,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,60,20.0,ok,20.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,61,20.5,ok,20.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,62,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,63,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,64,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,65,20.5,ok,20.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,66,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,67,20.5,ok,20.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,68,20.5,ok,20.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,69,15.6,ok,15.6
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,70,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,71,20.0,ok,20.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,72,23.5,ok,23.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,73,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,74,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,75,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,76,20.5,ok,20.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,77,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,78,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,79,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,80,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,81,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,82,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,83,20.5,ok,20.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,84,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,85,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,86,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,87,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,88,18.5,ok,18.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,89,22.5,ok,22.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,90,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,91,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,92,15.0,ok,15.0
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,93,18.5,ok,18.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,94,18.5,ok,18.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,95,20.5,ok,20.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,96,23.5,ok,23.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,97,22.5,ok,22.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,98,20.5,ok,20.5
Qwen/Qwen2.5-7B-Instruct,RAISE,percentage,ADHD,99,18.5,ok,18.5
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,0,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,1,54.2,ok,54.2
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,2,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,3,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,4,78.9,ok,78.9
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,5,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,6,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,7,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,8,78.9,ok,78.9
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,9,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,10,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,11,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,12,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,13,45.0,ok,45.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,14,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,15,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,16,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,17,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,18,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,19,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,20,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,21,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,22,55.0,ok,55.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,23,78.9,ok,78.9
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,24,45.0,ok,45.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,25,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,26,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,27,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,28,65.0,ok,65.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,29,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,30,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,31,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,32,78.9,ok,78.9
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,33,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,34,45.0,ok,45.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,35,78.9,ok,78.9
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,36,78.9,ok,78.9
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,37,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,38,78.9,ok,78.9
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,39,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,40,45.0,ok,45.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,41,65.0,ok,65.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,42,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,43,78.9,ok,78.9
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,44,78.9,ok,78.9
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,45,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,46,55.0,ok,55.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,47,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,48,78.9,ok,78.9
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,49,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,50,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,51,55.0,ok,55.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,52,65.0,ok,65.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,53,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,54,78.9,ok,78.9
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,55,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,56,45.0,ok,45.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,57,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,58,45.0,ok,45.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,59,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,60,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,61,78.9,ok,78.9
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,62,45.0,ok,45.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,63,55.0,ok,55.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,64,45.0,ok,45.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,65,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,66,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,67,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,68,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,69,78.9,ok,78.9
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,70,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,71,65.0,ok,65.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,72,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,73,45.0,ok,45.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,74,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,75,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,76,78.9,ok,78.9
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,77,65.0,ok,65.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,78,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,79,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,80,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,81,45.0,ok,45.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,82,45.0,ok,45.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,83,78.9,ok,78.9
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,84,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,85,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,86,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,87,45.0,ok,45.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,88,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,89,78.9,ok,78.9
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,90,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,91,35.0,ok,35.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,92,45.0,ok,45.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,93,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,94,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,95,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,96,78.9,ok,78.9
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,97,75.0,ok,75.0
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,98,78.9,ok,78.9
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,NONE,99,78.2,ok,78.2
Qwen/Qwen2.5-7B-Instruct,SUCCESS,probability,SCREEN,0,75.0,ok,75.0
