judge,judge_key,answer_model,question_id,comparison,order,lp_A,lp_B,letter_mass,words_changed,words_reference
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q047,IDENTITY,chg_A,-0.000239,-8.500239,0.999964,230,230
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q047,IDENTITY,chg_B,-0.000239,-8.500239,0.999964,230,230
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q047,NONE_vs_CONTROL,chg_A,-0.160224,-1.910224,1.000000,220,230
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q047,NONE_vs_CONTROL,chg_B,-0.575940,-0.825940,1.000000,220,230
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q047,SCREEN,chg_A,-0.002476,-6.002476,1.000000,237,230
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q047,SCREEN,chg_B,-0.474087,-0.974087,0.999990,237,230
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q047,AGE,chg_A,-0.018150,-4.018150,1.000000,244,230
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q047,AGE,chg_B,-0.001170,-6.751171,1.000000,244,230
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q047,ADHD,chg_A,-3.288042,-0.038042,1.000000,239,230
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q047,ADHD,chg_B,-0.000204,-8.500204,0.999999,239,230
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q048,IDENTITY,chg_A,-0.000278,-8.250278,0.999983,241,241
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q048,IDENTITY,chg_B,-0.000278,-8.250278,0.999983,241,241
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q048,NONE_vs_CONTROL,chg_A,-0.000097,-9.250096,1.000000,241,241
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q048,NONE_vs_CONTROL,chg_B,-0.160227,-1.910227,0.999998,241,241
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q048,SCREEN,chg_A,-0.048588,-3.048589,0.999999,235,241
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q048,SCREEN,chg_B,-0.004079,-5.504079,1.000000,235,241
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q048,AGE,chg_A,-4.018150,-0.018150,1.000000,232,241
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q048,AGE,chg_B,-0.000000,-16.000000,1.000000,232,241
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q048,ADHD,chg_A,-4.264163,-0.014164,1.000000,230,241
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q048,ADHD,chg_B,-0.000013,-11.250013,1.000000,230,241
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q049,IDENTITY,chg_A,-0.000037,-10.250037,0.999998,224,224
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q049,IDENTITY,chg_B,-0.000037,-10.250037,0.999998,224,224
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q049,NONE_vs_CONTROL,chg_A,-0.014164,-4.264164,1.000000,242,224
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q049,NONE_vs_CONTROL,chg_B,-0.000158,-8.750158,1.000000,242,224
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q049,SCREEN,chg_A,-0.011049,-4.511049,0.999999,240,224
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q049,SCREEN,chg_B,-0.575940,-0.825940,1.000000,240,224
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q049,AGE,chg_A,-0.005234,-5.255234,1.000000,235,224
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q049,AGE,chg_B,-0.100209,-2.350209,0.999998,235,224
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q049,ADHD,chg_A,-0.575941,-0.825941,0.999999,245,224
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q049,ADHD,chg_B,-0.000046,-10.000046,1.000000,245,224
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q050,IDENTITY,chg_A,-0.008618,-4.758618,0.999996,255,255
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q050,IDENTITY,chg_B,-0.008618,-4.758618,0.999996,255,255
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q050,NONE_vs_CONTROL,chg_A,-0.000336,-8.000336,1.000000,244,255
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q050,NONE_vs_CONTROL,chg_B,-0.014164,-4.264163,1.000000,244,255
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q050,SCREEN,chg_A,-0.160236,-1.910236,0.999988,249,255
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q050,SCREEN,chg_B,-0.000912,-7.000912,0.999999,249,255
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q050,AGE,chg_A,-0.001930,-6.251930,0.999999,253,255
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q050,AGE,chg_B,-0.001502,-6.501503,1.000000,253,255
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q050,ADHD,chg_A,-4.018152,-0.018152,0.999998,257,255
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q050,ADHD,chg_B,-0.001171,-6.751171,1.000000,257,255
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q051,IDENTITY,chg_A,-0.000024,-10.750024,0.999998,242,242
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q051,IDENTITY,chg_B,-0.000024,-10.750024,0.999998,242,242
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q051,NONE_vs_CONTROL,chg_A,-0.001502,-6.501503,1.000000,252,242
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q051,NONE_vs_CONTROL,chg_B,-0.000045,-10.000046,1.000000,252,242
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q051,SCREEN,chg_A,-0.005234,-5.255234,1.000000,225,242
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q051,SCREEN,chg_B,-0.000336,-8.000336,1.000000,225,242
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q051,AGE,chg_A,-0.061968,-2.811968,1.000000,248,242
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q051,AGE,chg_B,-0.000002,-13.500002,1.000000,248,242
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q051,ADHD,chg_A,-0.575940,-0.825940,0.999999,244,242
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q051,ADHD,chg_B,-0.000000,-17.875000,1.000000,244,242
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q052,IDENTITY,chg_A,-0.000164,-8.750163,0.999995,241,241
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q052,IDENTITY,chg_B,-0.000164,-8.750163,0.999995,241,241
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q052,NONE_vs_CONTROL,chg_A,-0.000096,-9.250096,1.000000,247,241
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q052,NONE_vs_CONTROL,chg_B,-0.003183,-5.753182,0.999995,247,241
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q052,SCREEN,chg_A,-6.251929,-0.001929,1.000000,251,241
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q052,SCREEN,chg_B,-0.000004,-12.500004,1.000000,251,241
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q052,AGE,chg_A,-0.575940,-0.825940,0.999999,246,241
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q052,AGE,chg_B,-0.001170,-6.751170,1.000000,246,241
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q052,ADHD,chg_A,-1.501930,-0.251930,0.999999,245,241
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q052,ADHD,chg_B,-0.011049,-4.511049,0.999999,245,241
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q053,IDENTITY,chg_A,-0.001561,-6.501561,0.999942,253,253
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q053,IDENTITY,chg_B,-0.001561,-6.501561,0.999942,253,253
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q053,NONE_vs_CONTROL,chg_A,-0.000045,-10.000046,1.000000,251,253
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q053,NONE_vs_CONTROL,chg_B,-0.001171,-6.751171,1.000000,251,253
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q053,SCREEN,chg_A,-0.000045,-10.000046,1.000000,245,253
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q053,SCREEN,chg_B,-0.001929,-6.251929,0.999999,245,253
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q053,AGE,chg_A,-0.000059,-9.750058,1.000000,246,253
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q053,AGE,chg_B,-0.038042,-3.288042,1.000000,246,253
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q053,ADHD,chg_A,-0.008615,-4.758615,1.000000,250,253
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q053,ADHD,chg_B,-0.001171,-6.751171,0.999999,250,253
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q054,IDENTITY,chg_A,-0.000012,-11.500011,0.999998,245,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q054,IDENTITY,chg_B,-0.000012,-11.500011,0.999998,245,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q054,NONE_vs_CONTROL,chg_A,-0.002476,-6.002476,1.000000,251,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q054,NONE_vs_CONTROL,chg_B,-0.000912,-7.000912,1.000000,251,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q054,SCREEN,chg_A,-0.004079,-5.504078,1.000000,259,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q054,SCREEN,chg_B,-0.000003,-13.000003,1.000000,259,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q054,AGE,chg_A,-0.029763,-3.529763,0.999987,250,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q054,AGE,chg_B,-0.000002,-13.250002,1.000000,250,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q054,ADHD,chg_A,-0.693149,-0.693149,0.999998,255,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q054,ADHD,chg_B,-0.000000,-17.000000,1.000000,255,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q055,IDENTITY,chg_A,-0.000175,-8.750175,0.999983,241,241
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q055,IDENTITY,chg_B,-0.000175,-8.750175,0.999983,241,241
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q055,NONE_vs_CONTROL,chg_A,-0.000011,-11.500011,0.999999,244,241
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q055,NONE_vs_CONTROL,chg_B,-0.000159,-8.750158,1.000000,244,241
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q055,SCREEN,chg_A,-2.350207,-0.100207,0.999999,250,241
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q055,SCREEN,chg_B,-0.000022,-10.750022,1.000000,250,241
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q055,AGE,chg_A,-0.000204,-8.500204,0.999999,230,241
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q055,AGE,chg_B,-0.001502,-6.501503,1.000000,230,241
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q055,ADHD,chg_A,-0.001506,-6.501506,0.999997,238,241
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q055,ADHD,chg_B,-0.000075,-9.500074,1.000000,238,241
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q056,IDENTITY,chg_A,-0.000003,-12.750003,1.000000,250,250
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q056,IDENTITY,chg_B,-0.000003,-12.750003,1.000000,250,250
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q056,NONE_vs_CONTROL,chg_A,-0.000028,-10.500028,1.000000,245,250
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q056,NONE_vs_CONTROL,chg_B,-0.048587,-3.048587,1.000000,245,250
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q056,SCREEN,chg_A,-0.004081,-5.504081,0.999998,240,250
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q056,SCREEN,chg_B,-0.000002,-13.625002,1.000000,240,250
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q056,AGE,chg_A,-0.000555,-7.500555,0.999998,257,250
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q056,AGE,chg_B,-0.000001,-13.750001,1.000000,257,250
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q056,ADHD,chg_A,-0.000058,-9.750058,1.000000,240,250
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q056,ADHD,chg_B,-0.000028,-10.500028,1.000000,240,250
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q057,IDENTITY,chg_A,-0.000080,-12.250080,0.999925,241,241
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q057,IDENTITY,chg_B,-0.000080,-12.250080,0.999925,241,241
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q057,NONE_vs_CONTROL,chg_A,-0.006716,-5.006716,1.000000,234,241
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q057,NONE_vs_CONTROL,chg_B,-0.825940,-0.575940,1.000000,234,241
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q057,SCREEN,chg_A,-0.474080,-0.974080,0.999997,237,241
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q057,SCREEN,chg_B,-0.000004,-12.500004,1.000000,237,241
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q057,AGE,chg_A,-0.006716,-5.006716,0.999999,244,241
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q057,AGE,chg_B,-0.003181,-5.753181,0.999997,244,241
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q057,ADHD,chg_A,-0.825968,-0.575968,0.999971,242,241
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q057,ADHD,chg_B,-0.000013,-11.500012,0.999997,242,241
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q058,IDENTITY,chg_A,-0.000038,-10.250037,0.999998,258,258
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q058,IDENTITY,chg_B,-0.000038,-10.250037,0.999998,258,258
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q058,NONE_vs_CONTROL,chg_A,-0.000008,-11.750008,1.000000,244,258
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q058,NONE_vs_CONTROL,chg_B,-0.004079,-5.504079,1.000000,244,258
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q058,SCREEN,chg_A,-0.048589,-3.048589,0.999998,260,258
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q058,SCREEN,chg_B,-0.000003,-13.000003,1.000000,260,258
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q058,AGE,chg_A,-0.006716,-5.006716,1.000000,239,258
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q058,AGE,chg_B,-0.000076,-9.500075,0.999999,239,258
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q058,ADHD,chg_A,-0.160225,-1.910225,0.999999,252,258
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q058,ADHD,chg_B,-0.000001,-15.500001,0.999999,252,258
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q059,IDENTITY,chg_A,-0.000712,-13.250712,0.999290,252,252
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q059,IDENTITY,chg_B,-0.000712,-13.250712,0.999290,252,252
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q059,NONE_vs_CONTROL,chg_A,-0.000059,-9.750058,1.000000,251,252
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q059,NONE_vs_CONTROL,chg_B,-0.000059,-9.750058,1.000000,251,252
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q059,SCREEN,chg_A,-0.000061,-9.750061,0.999997,253,252
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q059,SCREEN,chg_B,-0.000014,-11.250014,0.999999,253,252
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q059,AGE,chg_A,-0.001176,-6.751176,0.999994,249,252
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q059,AGE,chg_B,-0.000048,-10.000048,0.999998,249,252
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q059,ADHD,chg_A,-0.011049,-4.511049,0.999999,242,252
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q059,ADHD,chg_B,-0.038051,-3.288051,0.999991,242,252
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q060,IDENTITY,chg_A,-0.000068,-11.500069,0.999942,242,242
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q060,IDENTITY,chg_B,-0.000068,-11.500069,0.999942,242,242
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q060,NONE_vs_CONTROL,chg_A,-0.001170,-6.751170,1.000000,238,242
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q060,NONE_vs_CONTROL,chg_B,-0.100207,-2.350207,0.999999,238,242
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q060,SCREEN,chg_A,-0.006716,-5.006716,1.000000,237,242
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q060,SCREEN,chg_B,-0.000336,-8.000336,0.999999,237,242
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q060,AGE,chg_A,-0.078892,-2.578892,0.999998,237,242
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q060,AGE,chg_B,-0.000350,-8.000350,0.999986,237,242
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q060,ADHD,chg_A,-13.000002,-0.000002,1.000000,252,242
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q060,ADHD,chg_B,-0.000002,-16.250002,0.999998,252,242
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q001,IDENTITY,chg_A,-0.000018,-11.000018,0.999999,229,229
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q001,IDENTITY,chg_B,-0.000018,-11.000018,0.999999,229,229
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q001,NONE_vs_CONTROL,chg_A,-0.000432,-7.750432,0.999999,233,229
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q001,NONE_vs_CONTROL,chg_B,-0.000098,-9.250097,0.999999,233,229
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q001,SCREEN,chg_A,-0.029753,-3.529753,0.999997,243,229
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q001,SCREEN,chg_B,-0.000077,-9.500076,0.999998,243,229
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q001,AGE,chg_A,-0.011048,-4.511048,0.999999,222,229
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q001,AGE,chg_B,-0.000008,-11.750008,1.000000,222,229
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q001,ADHD,chg_A,-0.000338,-8.000338,0.999998,251,229
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q001,ADHD,chg_B,-0.000336,-8.000336,0.999999,251,229
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q002,IDENTITY,chg_A,-0.000060,-9.750060,0.999998,207,207
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q002,IDENTITY,chg_B,-0.000060,-9.750060,0.999998,207,207
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q002,NONE_vs_CONTROL,chg_A,-0.126928,-2.126928,1.000000,190,207
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q002,NONE_vs_CONTROL,chg_B,-0.575940,-0.825940,1.000000,190,207
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q002,SCREEN,chg_A,-5.753178,-0.003178,1.000000,200,207
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q002,SCREEN,chg_B,-0.000021,-10.750021,1.000000,200,207
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q002,AGE,chg_A,-7.000912,-0.000912,1.000000,185,207
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q002,AGE,chg_B,0.000000,-19.000000,1.000000,185,207
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q002,ADHD,chg_A,-0.029751,-3.529751,1.000000,193,207
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q002,ADHD,chg_B,-0.000710,-7.250710,1.000000,193,207
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q003,IDENTITY,chg_A,-0.000022,-11.000022,0.999995,239,239
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q003,IDENTITY,chg_B,-0.000022,-11.000022,0.999995,239,239
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q003,NONE_vs_CONTROL,chg_A,0.000000,-16.875000,1.000000,238,239
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q003,NONE_vs_CONTROL,chg_B,-0.000000,-15.000000,1.000000,238,239
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q003,SCREEN,chg_A,-0.000553,-7.500554,0.999999,224,239
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q003,SCREEN,chg_B,-0.000205,-8.500205,0.999998,224,239
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q003,AGE,chg_A,-0.000000,-15.250000,1.000000,242,239
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q003,AGE,chg_B,-0.000000,-14.500000,1.000000,242,239
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q003,ADHD,chg_A,-0.000004,-12.500004,1.000000,242,239
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q003,ADHD,chg_B,-0.029752,-3.529752,0.999998,242,239
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q004,IDENTITY,chg_A,-0.006742,-5.006742,0.999973,232,232
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q004,IDENTITY,chg_B,-0.006742,-5.006742,0.999973,232,232
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q004,NONE_vs_CONTROL,chg_A,-0.061968,-2.811968,1.000000,233,232
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q004,NONE_vs_CONTROL,chg_B,-0.000336,-8.000336,1.000000,233,232
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q004,SCREEN,chg_A,-0.006721,-5.006721,0.999995,243,232
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q004,SCREEN,chg_B,-0.000001,-14.625001,0.999999,243,232
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q004,AGE,chg_A,-0.001503,-6.501503,1.000000,222,232
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q004,AGE,chg_B,-0.000008,-11.750009,1.000000,222,232
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q004,ADHD,chg_A,-0.974079,-0.474079,0.999998,233,232
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q004,ADHD,chg_B,-0.000059,-9.750058,1.000000,233,232
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q005,IDENTITY,chg_A,-0.000044,-11.000044,0.999972,228,228
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q005,IDENTITY,chg_B,-0.000044,-11.000044,0.999972,228,228
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q005,NONE_vs_CONTROL,chg_A,-0.000158,-8.750158,1.000000,228,228
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q005,NONE_vs_CONTROL,chg_B,-0.000262,-8.250262,0.999999,228,228
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q005,SCREEN,chg_A,-0.313262,-1.313262,1.000000,219,228
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q005,SCREEN,chg_B,-0.001170,-6.751171,1.000000,219,228
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q005,AGE,chg_A,-0.000710,-7.250710,1.000000,226,228
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q005,AGE,chg_B,-0.003178,-5.753178,1.000000,226,228
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q005,ADHD,chg_A,-0.001929,-6.251929,1.000000,228,228
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q005,ADHD,chg_B,-0.000001,-13.500001,1.000000,228,228
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q006,IDENTITY,chg_A,-0.000103,-10.500103,0.999925,248,248
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q006,IDENTITY,chg_B,-0.000103,-10.500103,0.999925,248,248
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q006,NONE_vs_CONTROL,chg_A,-0.000045,-10.000046,1.000000,237,248
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q006,NONE_vs_CONTROL,chg_B,-0.000017,-11.000017,1.000000,237,248
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q006,SCREEN,chg_A,-0.000261,-8.250261,1.000000,224,248
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q006,SCREEN,chg_B,-0.000336,-8.000336,1.000000,224,248
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q006,AGE,chg_A,-0.000046,-10.000046,1.000000,216,248
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q006,AGE,chg_B,-0.000008,-11.750008,1.000000,216,248
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q006,ADHD,chg_A,-0.000005,-12.250005,1.000000,235,248
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q006,ADHD,chg_B,-0.000017,-11.000016,1.000000,235,248
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q007,IDENTITY,chg_A,-0.002088,-6.252088,0.999841,239,239
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q007,IDENTITY,chg_B,-0.002088,-6.252088,0.999841,239,239
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q007,NONE_vs_CONTROL,chg_A,-0.023246,-3.773246,0.999999,222,239
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q007,NONE_vs_CONTROL,chg_B,-0.048587,-3.048587,1.000000,222,239
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q007,SCREEN,chg_A,-0.061968,-2.811968,1.000000,241,239
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q007,SCREEN,chg_B,-0.000003,-12.750003,1.000000,241,239
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q007,AGE,chg_A,-0.005236,-5.255236,0.999998,222,239
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q007,AGE,chg_B,-0.005235,-5.255235,0.999999,222,239
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q007,ADHD,chg_A,-0.000123,-9.000123,1.000000,244,239
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q007,ADHD,chg_B,-0.000124,-9.000124,0.999999,244,239
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q008,IDENTITY,chg_A,-0.006718,-5.006718,0.999998,214,214
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q008,IDENTITY,chg_B,-0.006718,-5.006718,0.999998,214,214
Qwen/Qwen2.5-7B-Instruct,qwen,mistral,Q008,NONE_vs_CONTROL,chg_A,-0.126928,-2.126928,1.000000,241,214
