model,model_key,question,signal,profile,order,choice,signal_won,raw_output
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,26,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,27,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,27,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,28,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,28,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,29,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,29,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,30,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,30,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,31,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,31,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,32,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,32,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,33,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,33,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,34,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,34,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,35,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,35,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,36,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,36,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,37,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,37,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,38,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,38,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,39,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,39,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,40,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,40,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,41,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,41,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,42,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,42,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,43,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,43,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,44,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,44,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,45,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,45,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,46,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,46,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,47,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,47,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,48,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,48,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,49,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,49,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,50,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,50,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,51,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,51,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,52,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,52,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,53,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,53,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,54,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,54,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,55,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,55,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,56,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,56,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,57,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,57,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,58,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,58,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,59,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,59,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,60,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,60,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,61,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,61,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,62,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,62,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,63,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,63,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,64,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,64,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,65,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,65,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,66,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,66,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,67,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,67,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,68,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,68,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,69,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,69,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,70,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,70,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,71,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,71,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,72,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,72,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,73,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,73,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,74,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,74,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,75,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,75,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,76,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,76,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,77,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,77,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,78,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,78,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,79,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,79,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,80,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,80,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,81,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,81,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,82,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,82,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,83,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,83,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,84,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,84,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,85,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,85,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,86,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,86,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,87,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,87,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,88,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,88,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,89,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,89,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,90,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,90,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,91,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,91,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,92,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,92,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,93,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,93,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,94,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,94,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,95,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,95,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,96,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,96,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,97,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,97,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,98,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,98,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,99,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,CONTROL,99,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,0,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,0,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,1,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,1,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,2,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,2,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,3,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,3,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,4,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,4,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,5,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,5,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,6,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,6,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,7,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,7,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,8,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,8,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,9,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,9,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,10,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,10,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,11,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,11,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,12,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,12,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,13,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,13,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,14,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,14,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,15,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,15,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,16,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,16,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,17,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,17,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,18,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,18,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,19,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,19,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,20,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,20,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,21,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,21,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,22,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,22,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,23,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,23,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,24,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,24,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,25,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,25,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,26,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,26,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,27,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,27,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,28,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,28,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,29,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,29,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,30,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,30,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,31,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,31,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,32,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,32,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,33,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,33,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,34,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,34,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,35,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,35,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,36,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,36,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,37,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,37,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,38,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,38,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,39,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,39,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,40,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,40,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,41,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,41,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,42,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,42,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,43,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,43,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,44,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,44,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,45,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,45,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,46,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,46,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,47,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,47,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,48,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,48,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,49,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,49,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,50,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,50,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,51,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,51,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,52,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,52,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,53,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,53,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,54,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,54,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,55,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,55,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,56,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,56,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,57,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,57,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,58,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,58,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,59,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,59,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,60,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,60,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,61,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,61,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,62,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,SCREEN,62,sig_first,A,1,A
