model,model_key,condition,depth,route,signals,task_id,family,correct,answer_key,raw_output
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T017,percentage,1,2560,$2560
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T018,percentage,1,422.4,$422.40
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T019,percentage,0,192,240
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T020,percentage,1,30,$30
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T021,percentage,1,108,108
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T022,percentage,0,196.8,$196
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T023,percentage,0,225,210
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T024,percentage,1,90,90
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T025,percentage,1,500,500
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T026,percentage,0,352,336
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T027,percentage,1,960,960
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T028,percentage,1,324,324
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T029,percentage,1,420,420
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T030,percentage,0,849.6,$864
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T031,percentage,1,476,$476
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T032,percentage,0,1100,"$1,087.50"
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T033,percentage,1,1560,$1560
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T034,percentage,1,196,196
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T035,percentage,1,156,$156
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T036,word_problem,0,4374,"$1,944"
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T037,word_problem,0,3500,"$1,400"
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T038,word_problem,0,3360,840
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T039,word_problem,0,4200,$840
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T040,word_problem,0,1728,$432
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T041,word_problem,0,3600,"$1,200"
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T042,word_problem,0,12600,$4200
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T043,word_problem,0,3630,"$3,330"
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T044,word_problem,0,8064,$1344
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T045,word_problem,0,12600,$840
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T046,word_problem,0,7840,"$14,000"
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T047,word_problem,1,6720,$6720
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T048,word_problem,1,6000,"$6,000"
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T049,word_problem,0,6480,"$5,040"
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T050,word_problem,0,4375,$875
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T051,word_problem,0,2700,"$1,080"
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T052,word_problem,0,1680,840
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T053,word_problem,0,6930,2100
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T054,word_problem,0,4752,"$1,056"
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T055,word_problem,0,6480,$4320
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T056,word_problem,0,2916,"$1,944"
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T057,word_problem,0,3456,"$2,880"
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T058,word_problem,1,4800,"$4,800"
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T059,word_problem,0,4200,840
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T060,word_problem,0,5250,8400
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T061,word_problem,0,4410,$1470
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T062,word_problem,0,4752,"$5,472"
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T063,word_problem,0,6000,$1200
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T064,word_problem,0,5000,"$1,500"
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T065,word_problem,0,10080,8400
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T066,conversion,0,2160,21600
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T067,conversion,0,1152,720
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T068,conversion,0,630,140
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T069,conversion,0,48000,4800
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T070,conversion,1,900,900
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T071,conversion,1,720,720
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T072,conversion,0,125000,12500
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T073,conversion,1,1440,"1,440"
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T074,conversion,0,864,504
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T075,conversion,0,12000,"1,200"
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T076,conversion,0,24000,"1,600"
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T077,conversion,0,125000,18750
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T078,conversion,0,3000,"1,950"
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T079,conversion,1,720,720
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T080,conversion,1,3000,3000
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T081,conversion,0,60000,1200
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T082,conversion,0,36000,3600
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T083,conversion,0,15000,1000
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T084,conversion,0,12000,1200
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T085,conversion,1,105,105
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T086,conversion,0,360,168
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T087,conversion,0,7000,11200
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T088,conversion,1,72,72
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T089,conversion,0,48000,1920
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T090,conversion,1,720,720
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T091,date,1,25 April 2026,25 April 2026
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T092,date,0,10 June 2026,24 May 2026
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T093,date,1,27 April 2026,27 April 2026
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T094,date,1,26 November 2026,26 November 2026
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T095,date,0,08 October 2026,13 September 2026
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T096,date,1,11 November 2026,11 November 2026
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T097,date,1,16 March 2026,16 March 2026
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T098,date,0,01 June 2026,30 April 2026
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T099,date,0,16 October 2026,23 September 2026
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T100,date,1,12 June 2026,12 June 2026
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T101,date,0,24 June 2026,25 June 2026
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T102,date,0,25 July 2026,25 August 2026
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T103,date,0,14 November 2026,15 November 2026
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T104,date,0,06 February 2027,31 January 2027
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T105,date,0,08 May 2026,04 April 2026
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T106,date,1,30 October 2026,30 October 2026
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T107,date,0,05 June 2026,05 May 2026
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T108,date,1,08 October 2026,08 October 2026
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T109,date,0,10 August 2026,25 August 2026
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T110,date,0,17 December 2026,14 December 2026
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T111,date,0,13 January 2027,13 December 2026
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T112,date,0,07 October 2026,09 September 2026
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T113,date,0,26 August 2026,25 August 2026
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T114,date,1,26 January 2026,26 January 2026
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T115,date,1,18 September 2026,18 September 2026
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T116,table,1,North,North
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T117,table,0,1669,"2,589"
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T118,table,1,West,West
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T119,table,0,North,720
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T120,table,0,West,North
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T121,table,0,503,193
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T122,table,0,Central,832
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T123,table,0,South,510
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T124,table,0,1914,"2,814"
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T125,table,0,499,162
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T126,table,0,1865,"2,765"
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T127,table,0,Central,South
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T128,table,0,2623,"2,943"
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T129,table,0,617,214
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T130,table,1,West,West
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T131,table,0,529,354
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T132,table,1,2156,"2,156"
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T133,table,0,East,892
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T134,table,0,504,196
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T135,table,1,South,South
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T136,table,0,637,245
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T137,table,0,479,286
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T138,table,0,1792,"2,792"
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T139,table,0,492,123
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T140,table,1,760,863 - 103 = 760
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T141,table,0,473,213
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T142,table,1,Central,Central
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T143,table,1,South,South
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T144,table,0,294,123
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T145,table,0,160,122
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T146,logic,0,Devon,2
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T147,logic,0,Alex,2
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T148,logic,0,Gray,2
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T149,logic,0,Frankie,4
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T150,logic,1,Casey,Casey
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T151,logic,0,Devon,2
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T152,logic,1,Gray,Gray
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T153,logic,0,Casey,2
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T154,logic,0,Gray,2
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T155,logic,0,Alex,2
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T156,logic,1,Bailey,Bailey
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T157,logic,0,Bailey,3
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T158,logic,0,Devon,2
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T159,logic,0,Alex,4
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T160,logic,0,Bailey,2
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T161,logic,0,Devon,3
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T162,logic,0,Alex,2
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T163,logic,0,Frankie,3
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T164,logic,0,Bailey,3
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T165,logic,1,Bailey,Bailey
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T166,logic,1,Gray,Gray
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T167,logic,0,Alex,2
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T168,logic,1,Casey,Casey
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T169,logic,1,Bailey,Bailey
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T170,logic,1,Bailey,Bailey
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T171,rate,1,2,2
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T172,rate,1,10,10
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T173,rate,1,4,4
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T174,rate,0,3.33333,2
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T175,rate,1,180,180
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T176,rate,1,1.2,1.2
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T177,rate,0,30,15
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T178,rate,0,90,60
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T179,rate,1,3,3
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T180,rate,0,4,3
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T181,rate,1,3.2,3.2
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T182,rate,1,40,40
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T183,rate,0,3.33333,2
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T184,rate,1,150,150
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T185,rate,1,90,90
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T186,rate,0,45,28.5
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T187,rate,1,5,5
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T188,rate,1,60,60
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T189,rate,0,3.33333,2
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T190,rate,0,270,360
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T191,rate,0,5.33333,5
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T192,rate,0,45,28.5
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T193,rate,0,2.66667,2
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T194,rate,0,5.33333,5
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T195,rate,1,30,30
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T196,rate,1,4.5,4.5
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T197,rate,1,30,30
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T198,rate,1,60,60
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T199,rate,0,270,360
meta-llama/Llama-3.1-8B-Instruct,llama,R2D2,2,R2,S04+S09,T200,rate,0,40,20
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T001,percentage,1,3480,"$3,480"
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T002,percentage,0,312.5,62.5
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T003,percentage,1,288,288
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T004,percentage,1,1044,"$1,044"
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T005,percentage,0,500,50
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T006,percentage,0,26.4,24
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T007,percentage,0,697,$698
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T008,percentage,1,540,$540
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T009,percentage,0,127.5,112.5
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T010,percentage,1,150,$150
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T011,percentage,0,1408,$1400
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T012,percentage,0,119,112
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T013,percentage,1,528,528
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T014,percentage,1,30,$30
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T015,percentage,0,552.5,$556.50
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T016,percentage,0,672,624
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T017,percentage,1,2560,$2560
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T018,percentage,1,422.4,$422.40
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T019,percentage,0,192,240
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T020,percentage,1,30,$30
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T021,percentage,1,108,108
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T022,percentage,0,196.8,$196
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T023,percentage,0,225,75
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T024,percentage,1,90,90
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T025,percentage,0,500,50
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T026,percentage,0,352,336
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T027,percentage,1,960,960
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T028,percentage,1,324,324
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T029,percentage,1,420,420
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T030,percentage,0,849.6,$858
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T031,percentage,1,476,$476
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T032,percentage,0,1100,"$1,087.50"
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T033,percentage,1,1560,$1560
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T034,percentage,1,196,196
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T035,percentage,1,156,$156
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T036,word_problem,0,4374,"$1,944"
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T037,word_problem,0,3500,"$1,400"
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T038,word_problem,0,3360,$672
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T039,word_problem,0,4200,$840
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T040,word_problem,0,1728,$432
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T041,word_problem,0,3600,"$1,200"
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T042,word_problem,0,12600,$4200
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T043,word_problem,0,3630,$990
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T044,word_problem,0,8064,$1344
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T045,word_problem,0,12600,$840
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T046,word_problem,0,7840,"$14,000"
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T047,word_problem,1,6720,$6720
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T048,word_problem,1,6000,"$6,000"
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T049,word_problem,0,6480,"$5,040"
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T050,word_problem,0,4375,$875
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T051,word_problem,0,2700,"$1,080"
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T052,word_problem,0,1680,840
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T053,word_problem,0,6930,$1260
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T054,word_problem,0,4752,"$1,056"
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T055,word_problem,0,6480,$4320
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T056,word_problem,0,2916,$1620
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T057,word_problem,0,3456,"$2,304"
meta-llama/Llama-3.1-8B-Instruct,llama,R2D3*,3,R2,S04+S09+S01,T058,word_problem,0,4800,"$1,200"
