model,model_key,condition,label,task_id,family,correct,answer_key,raw_output
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T112,date,0,07 October 2026,30 October 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T113,date,0,26 August 2026,30 August 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T114,date,0,26 January 2026,25 January 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T115,date,0,18 September 2026,17 September 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T116,table,1,North,North
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T117,table,1,1669,1669
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T118,table,1,West,West
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T119,table,1,North,North
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T120,table,1,West,West
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T121,table,0,503,502
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T122,table,1,Central,Central
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T123,table,1,South,South
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T124,table,1,1914,1914
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T125,table,0,499,316
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T126,table,1,1865,1865
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T127,table,1,Central,Central
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T128,table,1,2623,2623
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T129,table,1,617,617
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T130,table,1,West,West
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T131,table,1,529,529
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T132,table,1,2156,2156
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T133,table,1,East,East
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T134,table,0,504,404
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T135,table,0,South,East
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T136,table,1,637,637
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T137,table,0,479,125
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T138,table,0,1792,1790
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T139,table,1,492,492
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T140,table,0,760,459
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T141,table,1,473,473
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T142,table,0,Central,North
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T143,table,1,South,South: 265
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T144,table,0,294,304
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T145,table,1,160,160
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T146,logic,0,Devon,2
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T147,logic,0,Alex,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T148,logic,1,Gray,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T149,logic,1,Frankie,Frankie
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T150,logic,1,Casey,Casey
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T151,logic,0,Devon,Alex
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T152,logic,1,Gray,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T153,logic,0,Casey,Ellis
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T154,logic,1,Gray,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T155,logic,1,Alex,Alex
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T156,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T157,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T158,logic,0,Devon,Frankie
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T159,logic,1,Alex,Alex
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T160,logic,0,Bailey,2
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T161,logic,0,Devon,Casey
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T162,logic,1,Alex,Alex
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T163,logic,0,Frankie,Alex
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T164,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T165,logic,0,Bailey,Frankie
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T166,logic,1,Gray,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T167,logic,1,Alex,Alex
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T168,logic,1,Casey,Casey
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T169,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T170,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T171,rate,1,2,2
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T172,rate,1,10,10
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T173,rate,1,4,4
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T174,rate,0,3.33333,3.33
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T175,rate,1,180,180
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T176,rate,1,1.2,1.2
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T177,rate,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T178,rate,1,90,90
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T179,rate,1,3,3
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T180,rate,1,4,4
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T181,rate,1,3.2,3.2
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T182,rate,1,40,40
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T183,rate,0,3.33333,3.33
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T184,rate,1,150,150
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T185,rate,1,90,90
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T186,rate,1,45,45
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T187,rate,1,5,5
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T188,rate,1,60,60
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T189,rate,0,3.33333,3.33
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T190,rate,1,270,270
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T191,rate,0,5.33333,5.33
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T192,rate,1,45,45
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T193,rate,0,2.66667,2.67
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T194,rate,0,5.33333,5.33
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T195,rate,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T196,rate,1,4.5,4.5
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T197,rate,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T198,rate,1,60,60
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T199,rate,1,270,270
Qwen/Qwen2.5-7B-Instruct,qwen,F06,verbose and digressive,T200,rate,1,40,40
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T001,percentage,0,3480,3360
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T002,percentage,1,312.5,312.5
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T003,percentage,1,288,288
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T004,percentage,0,1044,1038
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T005,percentage,1,500,500
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T006,percentage,1,26.4,26.4
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T007,percentage,0,697,683
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T008,percentage,1,540,540
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T009,percentage,1,127.5,127.5
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T010,percentage,1,150,150
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T011,percentage,1,1408,1408
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T012,percentage,1,119,119
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T013,percentage,1,528,528
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T014,percentage,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T015,percentage,0,552.5,557.5
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T016,percentage,1,672,672
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T017,percentage,1,2560,2560
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T018,percentage,1,422.4,422.4
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T019,percentage,1,192,192
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T020,percentage,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T021,percentage,1,108,108
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T022,percentage,0,196.8,200
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T023,percentage,1,225,225
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T024,percentage,1,90,90
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T025,percentage,1,500,500
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T026,percentage,1,352,352
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T027,percentage,1,960,960
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T028,percentage,1,324,324
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T029,percentage,1,420,420
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T030,percentage,0,849.6,859.60
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T031,percentage,1,476,476
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T032,percentage,1,1100,1100
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T033,percentage,1,1560,1560
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T034,percentage,1,196,196
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T035,percentage,1,156,156
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T036,word_problem,0,4374,486
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T037,word_problem,0,3500,875
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T038,word_problem,0,3360,840
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T039,word_problem,0,4200,770
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T040,word_problem,0,1728,576
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T041,word_problem,1,3600,3600
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T042,word_problem,0,12600,4620
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T043,word_problem,0,3630,385
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T044,word_problem,0,8064,3696
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T045,word_problem,0,12600,1050
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T046,word_problem,0,7840,1960
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T047,word_problem,0,6720,1680
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T048,word_problem,0,6000,600
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T049,word_problem,0,6480,756
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T050,word_problem,0,4375,875
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T051,word_problem,0,2700,900
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T052,word_problem,0,1680,840
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T053,word_problem,0,6930,7140
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T054,word_problem,1,4752,4752
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T055,word_problem,0,6480,540
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T056,word_problem,0,2916,3402
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T057,word_problem,0,3456,936
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T058,word_problem,0,4800,1200
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T059,word_problem,1,4200,4200
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T060,word_problem,0,5250,4250
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T061,word_problem,0,4410,1190
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T062,word_problem,1,4752,4752
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T063,word_problem,0,6000,600
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T064,word_problem,0,5000,2500
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T065,word_problem,0,10080,840
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T066,conversion,1,2160,2160
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T067,conversion,0,1152,384
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T068,conversion,1,630,630
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T069,conversion,1,48000,48000
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T070,conversion,1,900,900
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T071,conversion,0,720,72
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T072,conversion,1,125000,125000
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T073,conversion,1,1440,1440
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T074,conversion,0,864,288
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T075,conversion,1,12000,12000
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T076,conversion,1,24000,24000
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T077,conversion,1,125000,125000
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T078,conversion,1,3000,3000
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T079,conversion,0,720,72
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T080,conversion,1,3000,3000
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T081,conversion,0,60000,6000
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T082,conversion,1,36000,36000
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T083,conversion,1,15000,15000
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T084,conversion,1,12000,12000
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T085,conversion,1,105,105
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T086,conversion,1,360,360
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T087,conversion,1,7000,7000
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T088,conversion,1,72,72
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T089,conversion,1,48000,48000
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T090,conversion,1,720,720
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T091,date,1,25 April 2026,25 April 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T092,date,0,10 June 2026,30 June 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T093,date,1,27 April 2026,27 April 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T094,date,0,26 November 2026,25 November 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T095,date,0,08 October 2026,30 October 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T096,date,0,11 November 2026,10 November 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T097,date,0,16 March 2026,15 April 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T098,date,0,01 June 2026,30 June 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T099,date,0,16 October 2026,30 October 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T100,date,0,12 June 2026,01 June 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T101,date,0,24 June 2026,18 June 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T102,date,0,25 July 2026,22 August 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T103,date,0,14 November 2026,13 November 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T104,date,0,06 February 2027,10 February 2027
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T105,date,0,08 May 2026,30 May 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T106,date,1,30 October 2026,30 October 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T107,date,0,05 June 2026,30 May 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T108,date,0,08 October 2026,14 October 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T109,date,0,10 August 2026,19 August 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T110,date,0,17 December 2026,18 December 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T111,date,0,13 January 2027,30 December 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T112,date,0,07 October 2026,30 September 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T113,date,0,26 August 2026,30 August 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T114,date,0,26 January 2026,25 January 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T115,date,0,18 September 2026,17 September 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T116,table,1,North,North
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T117,table,1,1669,1669
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T118,table,1,West,West
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T119,table,1,North,North
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T120,table,1,West,West
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T121,table,1,503,503
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T122,table,1,Central,Central
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T123,table,1,South,South
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T124,table,1,1914,1914
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T125,table,0,499,286
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T126,table,1,1865,1865
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T127,table,1,Central,Central: 105
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T128,table,1,2623,2623
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T129,table,1,617,617
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T130,table,1,West,West: 659
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T131,table,0,529,429
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T132,table,0,2156,1956
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T133,table,1,East,East
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T134,table,0,504,204
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T135,table,1,South,South
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T136,table,0,637,235
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T137,table,0,479,483
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T138,table,0,1792,1790
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T139,table,1,492,492
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T140,table,0,760,457
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T141,table,1,473,473
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T142,table,0,Central,North
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T143,table,1,South,South: 265
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T144,table,1,294,294
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T145,table,1,160,160
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T146,logic,0,Devon,2
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T147,logic,0,Alex,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T148,logic,1,Gray,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T149,logic,1,Frankie,Frankie
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T150,logic,1,Casey,Casey
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T151,logic,0,Devon,Alex
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T152,logic,1,Gray,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T153,logic,0,Casey,Ellis
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T154,logic,1,Gray,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T155,logic,0,Alex,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T156,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T157,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T158,logic,1,Devon,Devon
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T159,logic,1,Alex,Alex
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T160,logic,0,Bailey,2
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T161,logic,0,Devon,Casey
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T162,logic,1,Alex,Alex
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T163,logic,0,Frankie,Alex
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T164,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T165,logic,0,Bailey,Frankie
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T166,logic,1,Gray,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T167,logic,0,Alex,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T168,logic,1,Casey,Casey
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T169,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T170,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T171,rate,1,2,2
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T172,rate,1,10,10
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T173,rate,1,4,4
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T174,rate,0,3.33333,3.33
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T175,rate,1,180,180
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T176,rate,1,1.2,1.2
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T177,rate,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T178,rate,1,90,90
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T179,rate,1,3,3
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T180,rate,1,4,4
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T181,rate,1,3.2,3.2
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T182,rate,1,40,40
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T183,rate,0,3.33333,3.33
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T184,rate,1,150,150
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T185,rate,1,90,90
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T186,rate,1,45,45
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T187,rate,1,5,5
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T188,rate,1,60,60
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T189,rate,0,3.33333,3.33
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T190,rate,1,270,270
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T191,rate,0,5.33333,5.33
Qwen/Qwen2.5-7B-Instruct,qwen,F07,informal and slang,T192,rate,1,45,45
